,state,sum
3054,"[4, 4, 4, 8, 16, 32, 256, 512, 1024]",1860
3055,"[2, 2, 16, 16, 32, 256, 512, 1024]",1860
3056,"[4, 8, 8, 16, 32, 256, 512, 1024]",1860
3057,"[2, 4, 16, 16, 32, 256, 512, 1024]",1862
3058,"[2, 4, 8, 8, 16, 32, 256, 512, 1024]",1862
3059,"[2, 4, 32, 32, 256, 512, 1024]",1862
3060,"[2, 2, 4, 32, 32, 256, 512, 1024]",1864
3061,"[4, 4, 16, 16, 32, 256, 512, 1024]",1864
3062,"[2, 2, 4, 16, 16, 32, 256, 512, 1024]",1864
3063,"[4, 4, 8, 8, 16, 32, 256, 512, 1024]",1864
3064,"[2, 2, 4, 64, 256, 512, 1024]",1864
3065,"[4, 4, 32, 32, 256, 512, 1024]",1864
3066,"[2, 4, 4, 64, 256, 512, 1024]",1866
3067,"[2, 4, 4, 32, 32, 256, 512, 1024]",1866
3068,"[2, 8, 32, 32, 256, 512, 1024]",1866
3069,"[2, 4, 4, 16, 16, 32, 256, 512, 1024]",1866
3070,"[2, 8, 16, 16, 32, 256, 512, 1024]",1866
3071,"[2, 8, 64, 256, 512, 1024]",1866
3072,"[2, 2, 8, 64, 256, 512, 1024]",1868
3073,"[4, 4, 4, 64, 256, 512, 1024]",1868
3074,"[4, 8, 32, 32, 256, 512, 1024]",1868
3075,"[4, 4, 4, 32, 32, 256, 512, 1024]",1868
3076,"[2, 2, 8, 32, 32, 256, 512, 1024]",1868
3077,"[4, 8, 16, 16, 32, 256, 512, 1024]",1868
3078,"[4, 8, 64, 256, 512, 1024]",1868
3079,"[2, 4, 8, 64, 256, 512, 1024]",1870
3080,"[2, 4, 8, 32, 32, 256, 512, 1024]",1870
3081,"[2, 2, 4, 8, 64, 256, 512, 1024]",1872
3082,"[4, 4, 8, 64, 256, 512, 1024]",1872
3083,"[4, 4, 8, 32, 32, 256, 512, 1024]",1872
3084,"[2, 4, 4, 8, 64, 256, 512, 1024]",1874
3085,"[2, 8, 8, 64, 256, 512, 1024]",1874
3086,"[2, 2, 8, 8, 64, 256, 512, 1024]",1876
3087,"[4, 4, 4, 8, 64, 256, 512, 1024]",1876
3088,"[2, 2, 16, 64, 256, 512, 1024]",1876
3089,"[4, 8, 8, 64, 256, 512, 1024]",1876
3090,"[2, 4, 16, 64, 256, 512, 1024]",1878
3091,"[2, 4, 8, 8, 64, 256, 512, 1024]",1878
3092,"[2, 2, 4, 16, 64, 256, 512, 1024]",1880
3093,"[4, 4, 16, 64, 256, 512, 1024]",1880
3094,"[4, 4, 8, 8, 64, 256, 512, 1024]",1880
3095,"[2, 4, 4, 16, 64, 256, 512, 1024]",1882
3096,"[2, 8, 16, 64, 256, 512, 1024]",1882
3097,"[2, 2, 8, 16, 64, 256, 512, 1024]",1884
3098,"[4, 4, 4, 16, 64, 256, 512, 1024]",1884
3099,"[4, 8, 16, 64, 256, 512, 1024]",1884
3100,"[2, 4, 8, 16, 64, 256, 512, 1024]",1886
3101,"[2, 2, 4, 8, 16, 64, 256, 512, 1024]",1888
3102,"[4, 4, 8, 16, 64, 256, 512, 1024]",1888
3103,"[2, 4, 4, 8, 16, 64, 256, 512, 1024]",1890
3104,"[2, 8, 8, 16, 64, 256, 512, 1024]",1890
3105,"[2, 2, 8, 8, 16, 64, 256, 512, 1024]",1892
3106,"[4, 4, 4, 8, 16, 64, 256, 512, 1024]",1892
3107,"[2, 2, 16, 16, 64, 256, 512, 1024]",1892
3108,"[4, 8, 8, 16, 64, 256, 512, 1024]",1892
3109,"[2, 4, 16, 16, 64, 256, 512, 1024]",1894
3110,"[2, 4, 8, 8, 16, 64, 256, 512, 1024]",1894
3111,"[2, 4, 32, 64, 256, 512, 1024]",1894
3112,"[2, 2, 4, 32, 64, 256, 512, 1024]",1896
3113,"[4, 4, 16, 16, 64, 256, 512, 1024]",1896
3114,"[2, 2, 4, 16, 16, 64, 256, 512, 1024]",1896
3115,"[4, 4, 8, 8, 16, 64, 256, 512, 1024]",1896
3116,"[4, 4, 32, 64, 256, 512, 1024]",1896
3117,"[2, 4, 4, 32, 64, 256, 512, 1024]",1898
3118,"[2, 8, 32, 64, 256, 512, 1024]",1898
3119,"[2, 4, 4, 16, 16, 64, 256, 512, 1024]",1898
3120,"[2, 8, 16, 16, 64, 256, 512, 1024]",1898
3121,"[2, 2, 8, 32, 64, 256, 512, 1024]",1900
3122,"[4, 4, 4, 32, 64, 256, 512, 1024]",1900
3123,"[4, 8, 32, 64, 256, 512, 1024]",1900
3124,"[4, 8, 16, 16, 64, 256, 512, 1024]",1900
3125,"[2, 4, 8, 32, 64, 256, 512, 1024]",1902
3126,"[2, 2, 4, 8, 32, 64, 256, 512, 1024]",1904
3127,"[4, 4, 8, 32, 64, 256, 512, 1024]",1904
3128,"[2, 4, 4, 8, 32, 64, 256, 512, 1024]",1906
3129,"[2, 8, 8, 32, 64, 256, 512, 1024]",1906
3130,"[2, 2, 8, 8, 32, 64, 256, 512, 1024]",1908
3131,"[4, 4, 4, 8, 32, 64, 256, 512, 1024]",1908
3132,"[2, 2, 16, 32, 64, 256, 512, 1024]",1908
3133,"[4, 8, 8, 32, 64, 256, 512, 1024]",1908
3134,"[2, 4, 16, 32, 64, 256, 512, 1024]",1910
3135,"[2, 4, 8, 8, 32, 64, 256, 512, 1024]",1910
3136,"[2, 2, 4, 16, 32, 64, 256, 512, 1024]",1912
3137,"[4, 4, 16, 32, 64, 256, 512, 1024]",1912
3138,"[4, 4, 8, 8, 32, 64, 256, 512, 1024]",1912
3139,"[2, 4, 4, 16, 32, 64, 256, 512, 1024]",1914
3140,"[2, 8, 16, 32, 64, 256, 512, 1024]",1914
3141,"[2, 2, 8, 16, 32, 64, 256, 512, 1024]",1916
3142,"[4, 4, 4, 16, 32, 64, 256, 512, 1024]",1916
3143,"[4, 8, 16, 32, 64, 256, 512, 1024]",1916
3144,"[2, 4, 8, 16, 32, 64, 256, 512, 1024]",1918
3145,"[2, 2, 4, 8, 16, 32, 64, 256, 512, 1024]",1920
3146,"[4, 4, 8, 16, 32, 64, 256, 512, 1024]",1920
3147,"[2, 4, 4, 8, 16, 32, 64, 256, 512, 1024]",1922
3148,"[2, 8, 8, 16, 32, 64, 256, 512, 1024]",1922
3149,"[2, 2, 8, 8, 16, 32, 64, 256, 512, 1024]",1924
3150,"[4, 4, 4, 8, 16, 32, 64, 256, 512, 1024]",1924
3151,"[2, 2, 16, 16, 32, 64, 256, 512, 1024]",1924
3152,"[4, 8, 8, 16, 32, 64, 256, 512, 1024]",1924
3153,"[2, 4, 16, 16, 32, 64, 256, 512, 1024]",1926
3154,"[2, 4, 8, 8, 16, 32, 64, 256, 512, 1024]",1926
3155,"[2, 4, 32, 32, 64, 256, 512, 1024]",1926
3156,"[2, 2, 4, 32, 32, 64, 256, 512, 1024]",1928
3157,"[4, 4, 16, 16, 32, 64, 256, 512, 1024]",1928
3158,"[2, 2, 4, 16, 16, 32, 64, 256, 512, 1024]",1928
3159,"[4, 4, 8, 8, 16, 32, 64, 256, 512, 1024]",1928
3160,"[2, 2, 4, 64, 64, 256, 512, 1024]",1928
3161,"[4, 4, 32, 32, 64, 256, 512, 1024]",1928
3162,"[2, 4, 4, 64, 64, 256, 512, 1024]",1930
3163,"[2, 4, 4, 32, 32, 64, 256, 512, 1024]",1930
3164,"[2, 8, 32, 32, 64, 256, 512, 1024]",1930
3165,"[2, 4, 4, 16, 16, 32, 64, 256, 512, 1024]",1930
3166,"[2, 8, 16, 16, 32, 64, 256, 512, 1024]",1930
3167,"[2, 4, 4, 128, 256, 512, 1024]",1930
3168,"[2, 8, 64, 64, 256, 512, 1024]",1930
3169,"[2, 2, 8, 128, 256, 512, 1024]",1932
3170,"[4, 4, 4, 64, 64, 256, 512, 1024]",1932
3171,"[2, 2, 8, 64, 64, 256, 512, 1024]",1932
3172,"[4, 8, 32, 32, 64, 256, 512, 1024]",1932
3173,"[4, 4, 4, 32, 32, 64, 256, 512, 1024]",1932
3174,"[2, 2, 8, 32, 32, 64, 256, 512, 1024]",1932
3175,"[4, 8, 16, 16, 32, 64, 256, 512, 1024]",1932
3176,"[4, 4, 4, 128, 256, 512, 1024]",1932
3177,"[4, 8, 64, 64, 256, 512, 1024]",1932
3178,"[2, 4, 8, 128, 256, 512, 1024]",1934
3179,"[2, 4, 8, 64, 64, 256, 512, 1024]",1934
3180,"[2, 4, 8, 32, 32, 64, 256, 512, 1024]",1934
3181,"[2, 2, 4, 8, 128, 256, 512, 1024]",1936
3182,"[4, 4, 8, 128, 256, 512, 1024]",1936
3183,"[4, 4, 8, 64, 64, 256, 512, 1024]",1936
3184,"[2, 2, 4, 8, 64, 64, 256, 512, 1024]",1936
3185,"[4, 4, 8, 32, 32, 64, 256, 512, 1024]",1936
3186,"[2, 4, 4, 8, 128, 256, 512, 1024]",1938
3187,"[2, 8, 8, 128, 256, 512, 1024]",1938
3188,"[2, 4, 4, 8, 64, 64, 256, 512, 1024]",1938
3189,"[2, 8, 8, 64, 64, 256, 512, 1024]",1938
3190,"[2, 2, 8, 8, 128, 256, 512, 1024]",1940
3191,"[4, 4, 4, 8, 128, 256, 512, 1024]",1940
3192,"[2, 2, 16, 128, 256, 512, 1024]",1940
3193,"[4, 8, 8, 128, 256, 512, 1024]",1940
3194,"[4, 8, 8, 64, 64, 256, 512, 1024]",1940
3195,"[2, 4, 16, 128, 256, 512, 1024]",1942
3196,"[2, 4, 8, 8, 128, 256, 512, 1024]",1942
3197,"[2, 2, 4, 16, 128, 256, 512, 1024]",1944
3198,"[4, 4, 16, 128, 256, 512, 1024]",1944
3199,"[4, 4, 8, 8, 128, 256, 512, 1024]",1944
3200,"[2, 4, 4, 16, 128, 256, 512, 1024]",1946
3201,"[2, 8, 16, 128, 256, 512, 1024]",1946
3202,"[2, 2, 8, 16, 128, 256, 512, 1024]",1948
3203,"[4, 4, 4, 16, 128, 256, 512, 1024]",1948
3204,"[4, 8, 16, 128, 256, 512, 1024]",1948
3205,"[2, 4, 8, 16, 128, 256, 512, 1024]",1950
3206,"[2, 2, 4, 8, 16, 128, 256, 512, 1024]",1952
3207,"[4, 4, 8, 16, 128, 256, 512, 1024]",1952
3208,"[2, 4, 4, 8, 16, 128, 256, 512, 1024]",1954
3209,"[2, 8, 8, 16, 128, 256, 512, 1024]",1954
3210,"[2, 2, 8, 8, 16, 128, 256, 512, 1024]",1956
3211,"[4, 4, 4, 8, 16, 128, 256, 512, 1024]",1956
3212,"[2, 2, 16, 16, 128, 256, 512, 1024]",1956
3213,"[4, 8, 8, 16, 128, 256, 512, 1024]",1956
3214,"[2, 4, 16, 16, 128, 256, 512, 1024]",1958
3215,"[2, 4, 8, 8, 16, 128, 256, 512, 1024]",1958
3216,"[2, 4, 32, 128, 256, 512, 1024]",1958
3217,"[2, 2, 4, 32, 128, 256, 512, 1024]",1960
3218,"[4, 4, 16, 16, 128, 256, 512, 1024]",1960
3219,"[2, 2, 4, 16, 16, 128, 256, 512, 1024]",1960
3220,"[4, 4, 8, 8, 16, 128, 256, 512, 1024]",1960
3221,"[4, 4, 32, 128, 256, 512, 1024]",1960
3222,"[2, 4, 4, 32, 128, 256, 512, 1024]",1962
3223,"[2, 8, 32, 128, 256, 512, 1024]",1962
3224,"[2, 4, 4, 16, 16, 128, 256, 512, 1024]",1962
3225,"[2, 8, 16, 16, 128, 256, 512, 1024]",1962
3226,"[2, 2, 8, 32, 128, 256, 512, 1024]",1964
3227,"[4, 4, 4, 32, 128, 256, 512, 1024]",1964
3228,"[4, 8, 32, 128, 256, 512, 1024]",1964
3229,"[4, 8, 16, 16, 128, 256, 512, 1024]",1964
3230,"[2, 4, 8, 32, 128, 256, 512, 1024]",1966
3231,"[2, 2, 4, 8, 32, 128, 256, 512, 1024]",1968
3232,"[4, 4, 8, 32, 128, 256, 512, 1024]",1968
3233,"[2, 4, 4, 8, 32, 128, 256, 512, 1024]",1970
3234,"[2, 8, 8, 32, 128, 256, 512, 1024]",1970
3235,"[2, 2, 8, 8, 32, 128, 256, 512, 1024]",1972
3236,"[4, 4, 4, 8, 32, 128, 256, 512, 1024]",1972
3237,"[2, 2, 16, 32, 128, 256, 512, 1024]",1972
3238,"[4, 8, 8, 32, 128, 256, 512, 1024]",1972
3239,"[2, 4, 16, 32, 128, 256, 512, 1024]",1974
3240,"[2, 4, 8, 8, 32, 128, 256, 512, 1024]",1974
3241,"[2, 2, 4, 16, 32, 128, 256, 512, 1024]",1976
3242,"[4, 4, 16, 32, 128, 256, 512, 1024]",1976
3243,"[4, 4, 8, 8, 32, 128, 256, 512, 1024]",1976
3244,"[2, 4, 4, 16, 32, 128, 256, 512, 1024]",1978
3245,"[2, 8, 16, 32, 128, 256, 512, 1024]",1978
3246,"[2, 2, 8, 16, 32, 128, 256, 512, 1024]",1980
3247,"[4, 4, 4, 16, 32, 128, 256, 512, 1024]",1980
3248,"[4, 8, 16, 32, 128, 256, 512, 1024]",1980
3249,"[2, 4, 8, 16, 32, 128, 256, 512, 1024]",1982
3250,"[2, 2, 4, 8, 16, 32, 128, 256, 512, 1024]",1984
3251,"[4, 4, 8, 16, 32, 128, 256, 512, 1024]",1984
3252,"[2, 4, 4, 8, 16, 32, 128, 256, 512, 1024]",1986
3253,"[2, 8, 8, 16, 32, 128, 256, 512, 1024]",1986
3254,"[2, 2, 8, 8, 16, 32, 128, 256, 512, 1024]",1988
3255,"[4, 4, 4, 8, 16, 32, 128, 256, 512, 1024]",1988
3256,"[2, 2, 16, 16, 32, 128, 256, 512, 1024]",1988
3257,"[4, 8, 8, 16, 32, 128, 256, 512, 1024]",1988
3258,"[2, 4, 16, 16, 32, 128, 256, 512, 1024]",1990
3259,"[2, 4, 8, 8, 16, 32, 128, 256, 512, 1024]",1990
3260,"[2, 4, 32, 32, 128, 256, 512, 1024]",1990
3261,"[2, 2, 4, 32, 32, 128, 256, 512, 1024]",1992
3262,"[4, 4, 16, 16, 32, 128, 256, 512, 1024]",1992
3263,"[2, 2, 4, 16, 16, 32, 128, 256, 512, 1024]",1992
3264,"[4, 4, 8, 8, 16, 32, 128, 256, 512, 1024]",1992
3265,"[2, 2, 4, 64, 128, 256, 512, 1024]",1992
3266,"[4, 4, 32, 32, 128, 256, 512, 1024]",1992
3267,"[2, 4, 4, 64, 128, 256, 512, 1024]",1994
3268,"[2, 4, 4, 32, 32, 128, 256, 512, 1024]",1994
3269,"[2, 8, 32, 32, 128, 256, 512, 1024]",1994
3270,"[2, 4, 4, 16, 16, 32, 128, 256, 512, 1024]",1994
3271,"[2, 8, 16, 16, 32, 128, 256, 512, 1024]",1994
3272,"[2, 8, 64, 128, 256, 512, 1024]",1994
3273,"[2, 2, 8, 64, 128, 256, 512, 1024]",1996
3274,"[4, 4, 4, 64, 128, 256, 512, 1024]",1996
3275,"[4, 8, 32, 32, 128, 256, 512, 1024]",1996
3276,"[4, 4, 4, 32, 32, 128, 256, 512, 1024]",1996
3277,"[2, 2, 8, 32, 32, 128, 256, 512, 1024]",1996
3278,"[4, 8, 16, 16, 32, 128, 256, 512, 1024]",1996
3279,"[4, 8, 64, 128, 256, 512, 1024]",1996
3280,"[2, 4, 8, 64, 128, 256, 512, 1024]",1998
3281,"[2, 4, 8, 32, 32, 128, 256, 512, 1024]",1998
3282,"[2, 2, 4, 8, 64, 128, 256, 512, 1024]",2000
3283,"[4, 4, 8, 64, 128, 256, 512, 1024]",2000
3284,"[4, 4, 8, 32, 32, 128, 256, 512, 1024]",2000
3285,"[2, 4, 4, 8, 64, 128, 256, 512, 1024]",2002
3286,"[2, 8, 8, 64, 128, 256, 512, 1024]",2002
3287,"[2, 2, 8, 8, 64, 128, 256, 512, 1024]",2004
3288,"[4, 4, 4, 8, 64, 128, 256, 512, 1024]",2004
3289,"[2, 2, 16, 64, 128, 256, 512, 1024]",2004
3290,"[4, 8, 8, 64, 128, 256, 512, 1024]",2004
3291,"[2, 4, 16, 64, 128, 256, 512, 1024]",2006
3292,"[2, 4, 8, 8, 64, 128, 256, 512, 1024]",2006
3293,"[2, 2, 4, 16, 64, 128, 256, 512, 1024]",2008
3294,"[4, 4, 16, 64, 128, 256, 512, 1024]",2008
3295,"[4, 4, 8, 8, 64, 128, 256, 512, 1024]",2008
3296,"[2, 4, 4, 16, 64, 128, 256, 512, 1024]",2010
3297,"[2, 8, 16, 64, 128, 256, 512, 1024]",2010
3298,"[2, 2, 8, 16, 64, 128, 256, 512, 1024]",2012
3299,"[4, 4, 4, 16, 64, 128, 256, 512, 1024]",2012
3300,"[4, 8, 16, 64, 128, 256, 512, 1024]",2012
3301,"[2, 4, 8, 16, 64, 128, 256, 512, 1024]",2014
3302,"[2, 2, 4, 8, 16, 64, 128, 256, 512, 1024]",2016
3303,"[4, 4, 8, 16, 64, 128, 256, 512, 1024]",2016
3304,"[2, 4, 4, 8, 16, 64, 128, 256, 512, 1024]",2018
3305,"[2, 8, 8, 16, 64, 128, 256, 512, 1024]",2018
3306,"[2, 2, 8, 8, 16, 64, 128, 256, 512, 1024]",2020
3307,"[4, 4, 4, 8, 16, 64, 128, 256, 512, 1024]",2020
3308,"[2, 2, 16, 16, 64, 128, 256, 512, 1024]",2020
3309,"[4, 8, 8, 16, 64, 128, 256, 512, 1024]",2020
3310,"[2, 4, 16, 16, 64, 128, 256, 512, 1024]",2022
3311,"[2, 4, 8, 8, 16, 64, 128, 256, 512, 1024]",2022
3312,"[2, 4, 32, 64, 128, 256, 512, 1024]",2022
3313,"[2, 2, 4, 32, 64, 128, 256, 512, 1024]",2024
3314,"[4, 4, 16, 16, 64, 128, 256, 512, 1024]",2024
3315,"[2, 2, 4, 16, 16, 64, 128, 256, 512, 1024]",2024
3316,"[4, 4, 8, 8, 16, 64, 128, 256, 512, 1024]",2024
3317,"[4, 4, 32, 64, 128, 256, 512, 1024]",2024
3318,"[2, 4, 4, 32, 64, 128, 256, 512, 1024]",2026
3319,"[2, 8, 32, 64, 128, 256, 512, 1024]",2026
3320,"[2, 4, 4, 16, 16, 64, 128, 256, 512, 1024]",2026
3321,"[2, 8, 16, 16, 64, 128, 256, 512, 1024]",2026
3322,"[2, 2, 8, 32, 64, 128, 256, 512, 1024]",2028
3323,"[4, 4, 4, 32, 64, 128, 256, 512, 1024]",2028
3324,"[4, 8, 32, 64, 128, 256, 512, 1024]",2028
3325,"[4, 8, 16, 16, 64, 128, 256, 512, 1024]",2028
3326,"[2, 4, 8, 32, 64, 128, 256, 512, 1024]",2030
3327,"[2, 2, 4, 8, 32, 64, 128, 256, 512, 1024]",2032
3328,"[4, 4, 8, 32, 64, 128, 256, 512, 1024]",2032
3329,"[2, 4, 4, 8, 32, 64, 128, 256, 512, 1024]",2034
3330,"[2, 8, 8, 32, 64, 128, 256, 512, 1024]",2034
3331,"[2, 2, 8, 8, 32, 64, 128, 256, 512, 1024]",2036
3332,"[4, 4, 4, 8, 32, 64, 128, 256, 512, 1024]",2036
3333,"[2, 2, 16, 32, 64, 128, 256, 512, 1024]",2036
3334,"[4, 8, 8, 32, 64, 128, 256, 512, 1024]",2036
3335,"[2, 4, 16, 32, 64, 128, 256, 512, 1024]",2038
3336,"[2, 4, 8, 8, 32, 64, 128, 256, 512, 1024]",2038
3337,"[2, 2, 4, 16, 32, 64, 128, 256, 512, 1024]",2040
3338,"[4, 4, 16, 32, 64, 128, 256, 512, 1024]",2040
3339,"[4, 4, 8, 8, 32, 64, 128, 256, 512, 1024]",2040
3340,"[2, 4, 4, 16, 32, 64, 128, 256, 512, 1024]",2042
3341,"[2, 8, 16, 32, 64, 128, 256, 512, 1024]",2042
3342,"[2, 2, 8, 16, 32, 64, 128, 256, 512, 1024]",2044
3343,"[4, 4, 4, 16, 32, 64, 128, 256, 512, 1024]",2044
3344,"[4, 8, 16, 32, 64, 128, 256, 512, 1024]",2044
3345,"[2, 4, 8, 16, 32, 64, 128, 256, 512, 1024]",2046
3346,"[2, 2, 4, 8, 16, 32, 64, 128, 256, 512, 1024]",2048
3347,"[4, 4, 8, 16, 32, 64, 128, 256, 512, 1024]",2048
3348,"[2, 4, 4, 8, 16, 32, 64, 128, 256, 512, 1024]",2050
3349,"[2, 8, 8, 16, 32, 64, 128, 256, 512, 1024]",2050
3350,"[2, 2, 8, 8, 16, 32, 64, 128, 256, 512, 1024]",2052
3351,"[4, 4, 4, 8, 16, 32, 64, 128, 256, 512, 1024]",2052
3352,"[2, 2, 16, 16, 32, 64, 128, 256, 512, 1024]",2052
3353,"[4, 8, 8, 16, 32, 64, 128, 256, 512, 1024]",2052
3354,"[2, 4, 16, 16, 32, 64, 128, 256, 512, 1024]",2054
3355,"[2, 4, 8, 8, 16, 32, 64, 128, 256, 512, 1024]",2054
3356,"[2, 4, 32, 32, 64, 128, 256, 512, 1024]",2054
3357,"[2, 2, 4, 32, 32, 64, 128, 256, 512, 1024]",2056
3358,"[4, 4, 16, 16, 32, 64, 128, 256, 512, 1024]",2056
3359,"[2, 2, 4, 16, 16, 32, 64, 128, 256, 512, 1024]",2056
3360,"[4, 4, 8, 8, 16, 32, 64, 128, 256, 512, 1024]",2056
3361,"[2, 2, 4, 64, 64, 128, 256, 512, 1024]",2056
3362,"[4, 4, 32, 32, 64, 128, 256, 512, 1024]",2056
3363,"[2, 4, 4, 64, 64, 128, 256, 512, 1024]",2058
3364,"[2, 4, 4, 32, 32, 64, 128, 256, 512, 1024]",2058
3365,"[2, 8, 32, 32, 64, 128, 256, 512, 1024]",2058
3366,"[2, 4, 4, 16, 16, 32, 64, 128, 256, 512, 1024]",2058
3367,"[2, 8, 16, 16, 32, 64, 128, 256, 512, 1024]",2058
3368,"[2, 4, 4, 128, 128, 256, 512, 1024]",2058
3369,"[2, 8, 64, 64, 128, 256, 512, 1024]",2058
3370,"[2, 2, 8, 128, 128, 256, 512, 1024]",2060
3371,"[4, 4, 4, 64, 64, 128, 256, 512, 1024]",2060
3372,"[2, 2, 8, 64, 64, 128, 256, 512, 1024]",2060
3373,"[4, 8, 32, 32, 64, 128, 256, 512, 1024]",2060
3374,"[4, 4, 4, 32, 32, 64, 128, 256, 512, 1024]",2060
3375,"[2, 2, 8, 32, 32, 64, 128, 256, 512, 1024]",2060
3376,"[4, 8, 16, 16, 32, 64, 128, 256, 512, 1024]",2060
3377,"[2, 2, 8, 256, 256, 512, 1024]",2060
3378,"[4, 4, 4, 128, 128, 256, 512, 1024]",2060
3379,"[4, 8, 64, 64, 128, 256, 512, 1024]",2060
3380,"[2, 4, 8, 256, 256, 512, 1024]",2062
3381,"[2, 4, 8, 128, 128, 256, 512, 1024]",2062
3382,"[2, 4, 8, 64, 64, 128, 256, 512, 1024]",2062
3383,"[2, 4, 8, 32, 32, 64, 128, 256, 512, 1024]",2062
3384,"[2, 4, 8, 512, 512, 1024]",2062
3385,"[2, 2, 4, 8, 512, 512, 1024]",2064
3386,"[4, 4, 8, 256, 256, 512, 1024]",2064
3387,"[2, 2, 4, 8, 256, 256, 512, 1024]",2064
3388,"[4, 4, 8, 128, 128, 256, 512, 1024]",2064
3389,"[2, 2, 4, 8, 128, 128, 256, 512, 1024]",2064
3390,"[4, 4, 8, 64, 64, 128, 256, 512, 1024]",2064
3391,"[2, 2, 4, 8, 64, 64, 128, 256, 512, 1024]",2064
3392,"[4, 4, 8, 32, 32, 64, 128, 256, 512, 1024]",2064
3393,"[2, 2, 4, 8, 1024, 1024]",2064
3394,"[4, 4, 8, 512, 512, 1024]",2064
3395,"[2, 4, 4, 8, 1024, 1024]",2066
3396,"[2, 4, 4, 8, 512, 512, 1024]",2066
3397,"[2, 8, 8, 512, 512, 1024]",2066
3398,"[2, 4, 4, 8, 256, 256, 512, 1024]",2066
3399,"[2, 8, 8, 256, 256, 512, 1024]",2066
3400,"[2, 4, 4, 8, 128, 128, 256, 512, 1024]",2066
3401,"[2, 8, 8, 128, 128, 256, 512, 1024]",2066
3402,"[2, 4, 4, 8, 64, 64, 128, 256, 512, 1024]",2066
3403,"[2, 8, 8, 64, 64, 128, 256, 512, 1024]",2066
3404,"[2, 8, 8, 1024, 1024]",2066
3405,"[4, 4, 4, 8, 1024, 1024]",2068
3406,"[2, 2, 8, 8, 1024, 1024]",2068
3407,"[2, 2, 16, 1024, 1024]",2068
3408,"[4, 8, 8, 512, 512, 1024]",2068
3409,"[4, 4, 4, 8, 512, 512, 1024]",2068
3410,"[2, 2, 8, 8, 512, 512, 1024]",2068
3411,"[2, 2, 16, 512, 512, 1024]",2068
3412,"[4, 8, 8, 256, 256, 512, 1024]",2068
3413,"[4, 4, 4, 8, 256, 256, 512, 1024]",2068
3414,"[2, 2, 8, 8, 256, 256, 512, 1024]",2068
3415,"[2, 2, 16, 256, 256, 512, 1024]",2068
3416,"[4, 8, 8, 128, 128, 256, 512, 1024]",2068
3417,"[4, 4, 4, 8, 128, 128, 256, 512, 1024]",2068
3418,"[2, 2, 8, 8, 128, 128, 256, 512, 1024]",2068
3419,"[2, 2, 16, 128, 128, 256, 512, 1024]",2068
3420,"[4, 8, 8, 64, 64, 128, 256, 512, 1024]",2068
3421,"[4, 8, 8, 1024, 1024]",2068
3422,"[2, 4, 8, 8, 1024, 1024]",2070
3423,"[2, 4, 16, 1024, 1024]",2070
3424,"[2, 4, 8, 8, 512, 512, 1024]",2070
3425,"[2, 4, 16, 512, 512, 1024]",2070
3426,"[2, 4, 8, 8, 256, 256, 512, 1024]",2070
3427,"[2, 4, 16, 256, 256, 512, 1024]",2070
3428,"[2, 4, 8, 8, 128, 128, 256, 512, 1024]",2070
3429,"[2, 4, 16, 128, 128, 256, 512, 1024]",2070
3430,"[4, 4, 16, 1024, 1024]",2072
3431,"[4, 4, 8, 8, 1024, 1024]",2072
3432,"[2, 2, 4, 16, 1024, 1024]",2072
3433,"[4, 4, 16, 512, 512, 1024]",2072
3434,"[4, 4, 8, 8, 512, 512, 1024]",2072
3435,"[2, 2, 4, 16, 512, 512, 1024]",2072
3436,"[4, 4, 16, 256, 256, 512, 1024]",2072
3437,"[4, 4, 8, 8, 256, 256, 512, 1024]",2072
3438,"[2, 2, 4, 16, 256, 256, 512, 1024]",2072
3439,"[4, 4, 16, 128, 128, 256, 512, 1024]",2072
3440,"[2, 4, 4, 16, 1024, 1024]",2074
3441,"[2, 8, 16, 1024, 1024]",2074
3442,"[2, 4, 4, 16, 512, 512, 1024]",2074
3443,"[2, 8, 16, 512, 512, 1024]",2074
3444,"[2, 4, 4, 16, 256, 256, 512, 1024]",2074
3445,"[2, 8, 16, 256, 256, 512, 1024]",2074
3446,"[4, 8, 16, 1024, 1024]",2076
3447,"[4, 4, 4, 16, 1024, 1024]",2076
3448,"[2, 2, 8, 16, 1024, 1024]",2076
3449,"[4, 8, 16, 512, 512, 1024]",2076
3450,"[4, 4, 4, 16, 512, 512, 1024]",2076
3451,"[2, 2, 8, 16, 512, 512, 1024]",2076
3452,"[4, 8, 16, 256, 256, 512, 1024]",2076
3453,"[2, 4, 8, 16, 1024, 1024]",2078
3454,"[2, 4, 8, 16, 512, 512, 1024]",2078
3455,"[4, 4, 8, 16, 1024, 1024]",2080
3456,"[2, 2, 4, 8, 16, 1024, 1024]",2080
3457,"[4, 4, 8, 16, 512, 512, 1024]",2080
3458,"[2, 4, 4, 8, 16, 1024, 1024]",2082
3459,"[2, 8, 8, 16, 1024, 1024]",2082
3460,"[4, 8, 8, 16, 1024, 1024]",2084
